,no,gender,age,height,weight,bmi,griffith,sensitivity,preference,environment,thermal sensation,season,date,time,room,ta,hr,va
622,6.0,1.0,24.0,175.0,68.0,22.2,0.65,0.0,-1.0,1.0,-2.2,summer,2021/7/31,12:00:00,6,19.84,58.2,1.08
623,6.0,1.0,24.0,175.0,68.0,22.2,0.65,0.0,-1.0,1.0,-0.6,summer,2021/7/31,14:30:00,6,24.02,60.0,0.0
624,6.0,1.0,24.0,175.0,68.0,22.2,0.65,0.0,-1.0,1.0,-1.9,summer,2021/7/31,15:00:00,6,20.44,59.3,0.36
625,6.0,1.0,24.0,175.0,68.0,22.2,0.65,0.0,-1.0,1.0,-1.2,summer,2021/7/31,15:30:00,6,22.54,57.4,0.0
626,6.0,1.0,24.0,175.0,68.0,22.2,0.65,0.0,-1.0,1.0,-0.3,summer,2021/7/31,16:00:00,6,24.92,56.7,1.08
627,6.0,1.0,24.0,175.0,68.0,22.2,0.65,0.0,-1.0,1.0,0.8,summer,2021/7/31,16:30:00,6,27.55,56.5,1.08
628,6.0,1.0,24.0,175.0,68.0,22.2,0.65,0.0,-1.0,1.0,0.9,summer,2021/7/31,17:00:00,6,27.83,57.1,0.24
629,6.0,1.0,24.0,175.0,68.0,22.2,0.65,0.0,-1.0,1.0,-0.4,summer,2021/7/31,17:30:00,6,24.619999999999997,56.6,0.6
630,7,1,24,183.0,60.0,17.92,2.37,0,-1,0,0.0,winter,2021/1/15,10:00:00,4,23.0,17.4,0.24
631,7,1,24,183.0,60.0,17.92,2.37,0,-1,0,0.0,winter,2021/1/15,10:30:00,4,23.6,20.4,0.48
632,7,1,24,183.0,60.0,17.92,2.37,0,-1,0,0.0,winter,2021/1/15,11:00:00,4,23.8,20.9,0.12
633,7,1,24,183.0,60.0,17.92,2.37,0,-1,0,0.0,winter,2021/1/15,11:30:00,4,24.1,21.6,0.48
634,7,1,24,183.0,60.0,17.92,2.37,0,-1,0,0.0,winter,2021/1/15,12:00:00,4,23.9,20.7,0.84
635,7,1,24,183.0,60.0,17.92,2.37,0,-1,0,0.0,winter,2021/1/15,14:30:00,4,24.2,19.2,0.48
636,7,1,24,183.0,60.0,17.92,2.37,0,-1,0,0.0,winter,2021/1/15,15:00:00,4,24.5,19.9,0.84
637,7,1,24,183.0,60.0,17.92,2.37,0,-1,0,0.0,winter,2021/1/15,15:30:00,4,24.7,20.6,1.2
638,7,1,24,183.0,60.0,17.92,2.37,0,-1,0,0.0,winter,2021/1/15,16:00:00,4,24.6,18.6,1.2
639,7,1,24,183.0,60.0,17.92,2.37,0,-1,0,0.0,winter,2021/1/15,16:30:00,4,24.5,19.5,0.72
640,7,1,24,183.0,60.0,17.92,2.37,0,-1,0,1.0,winter,2021/1/15,17:00:00,4,26.7,18.1,0.36
641,7,1,24,183.0,60.0,17.92,2.37,0,-1,0,0.0,winter,2021/1/15,17:30:00,4,28.0,17.7,0.48
642,7,1,24,183.0,60.0,17.92,2.37,0,-1,0,0.0,winter,2021/1/15,09:00:00,4,22.7,17.0,0.84
643,7,1,24,183.0,60.0,17.92,2.37,0,-1,0,0.0,winter,2021/1/15,09:30:00,4,23.1,17.7,0.36
644,7,1,24,183.0,60.0,17.92,2.37,0,-1,0,0.0,winter,2021/1/16,10:00:00,5,23.5,19.1,1.2
645,7,1,24,183.0,60.0,17.92,2.37,0,-1,0,0.0,winter,2021/1/16,10:30:00,5,23.8,19.7,0.0
646,7,1,24,183.0,60.0,17.92,2.37,0,-1,0,0.0,winter,2021/1/16,11:00:00,5,24.0,19.8,0.36
647,7,1,24,183.0,60.0,17.92,2.37,0,-1,0,0.0,winter,2021/1/16,11:30:00,5,24.1,20.1,0.48
648,7,1,24,183.0,60.0,17.92,2.37,0,-1,0,0.0,winter,2021/1/16,12:00:00,5,24.2,20.1,0.96
649,7,1,24,183.0,60.0,17.92,2.37,0,-1,0,0.0,winter,2021/1/16,14:30:00,5,23.9,18.1,0.72
650,7,1,24,183.0,60.0,17.92,2.37,0,-1,0,1.0,winter,2021/1/16,15:00:00,5,24.5,18.1,1.08
651,7,1,24,183.0,60.0,17.92,2.37,0,-1,0,1.0,winter,2021/1/16,15:30:00,5,25.1,18.7,0.6
652,7,1,24,183.0,60.0,17.92,2.37,0,-1,0,1.0,winter,2021/1/16,16:00:00,5,25.0,19.9,0.24
653,7,1,24,183.0,60.0,17.92,2.37,0,-1,0,1.0,winter,2021/1/16,16:30:00,5,24.9,20.4,1.2
654,7,1,24,183.0,60.0,17.92,2.37,0,-1,0,0.5,winter,2021/1/16,17:00:00,5,24.9,20.4,0.96
655,7,1,24,183.0,60.0,17.92,2.37,0,-1,0,0.0,winter,2021/1/16,17:30:00,5,24.8,20.1,0.72
656,7,1,24,183.0,60.0,17.92,2.37,0,-1,0,0.0,winter,2021/1/16,09:00:00,5,22.8,16.4,1.2
657,7,1,24,183.0,60.0,17.92,2.37,0,-1,0,-0.5,winter,2021/1/16,09:30:00,5,23.2,18.3,0.36
658,7,1,24,183.0,60.0,17.92,2.37,0,-1,0,-1.0,winter,2021/1/09,10:00:00,6,22.4,15.4,0.36
659,7,1,24,183.0,60.0,17.92,2.37,0,-1,0,-1.0,winter,2021/1/09,10:30:00,6,23.9,14.6,1.08
660,7,1,24,183.0,60.0,17.92,2.37,0,-1,0,0.0,winter,2021/1/09,11:00:00,6,27.1,12.2,0.84
661,7,1,24,183.0,60.0,17.92,2.37,0,-1,0,0.0,winter,2021/1/09,11:30:00,6,25.3,14.4,1.08
662,7,1,24,183.0,60.0,17.92,2.37,0,-1,0,0.0,winter,2021/1/09,12:00:00,6,26.0,14.1,0.72
663,7,1,24,183.0,60.0,17.92,2.37,0,-1,0,0.0,winter,2021/1/09,14:30:00,6,26.3,13.4,0.96
664,7,1,24,183.0,60.0,17.92,2.37,0,-1,0,0.0,winter,2021/1/09,15:00:00,6,26.9,13.6,0.24
665,7,1,24,183.0,60.0,17.92,2.37,0,-1,0,0.0,winter,2021/1/09,15:30:00,6,27.5,13.1,0.6
666,7,1,24,183.0,60.0,17.92,2.37,0,-1,0,0.0,winter,2021/1/09,16:00:00,6,24.0,16.5,0.72
667,7,1,24,183.0,60.0,17.92,2.37,0,-1,0,0.0,winter,2021/1/09,16:30:00,6,23.1,17.6,0.84
668,7,1,24,183.0,60.0,17.92,2.37,0,-1,0,0.0,winter,2021/1/09,17:00:00,6,22.7,18.5,0.24
669,7,1,24,183.0,60.0,17.92,2.37,0,-1,0,-1.0,winter,2021/1/09,17:30:00,6,22.4,18.5,0.96
670,7,1,24,183.0,60.0,17.92,2.37,0,-1,0,-1.0,winter,2021/1/09,09:00:00,6,17.1,18.6,1.08
671,7,1,24,183.0,60.0,17.92,2.37,0,-1,0,-1.0,winter,2021/1/09,09:30:00,6,18.4,19.8,0.36
672,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,-0.5,summer,2021/7/23,09:00:00,5,24.2,62.6,0.72
673,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,0.0,summer,2021/7/23,09:30:00,5,25.1,60.4,0.24
674,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,0.0,summer,2021/7/23,10:00:00,5,25.9,57.6,0.6
675,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,0.5,summer,2021/7/23,10:30:00,5,26.2,55.8,1.08
676,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,0.0,summer,2021/7/23,11:00:00,5,26.3,54.2,0.84
677,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,0.0,summer,2021/7/23,11:30:00,5,26.4,53.2,0.96
678,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,0.0,summer,2021/7/23,12:00:00,5,26.3,54.5,0.96
679,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,1.5,summer,2021/7/23,14:30:00,5,27.4,56.8,0.84
680,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,1.0,summer,2021/7/23,15:00:00,5,27.5,58.6,0.48
681,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,0.5,summer,2021/7/23,15:30:00,5,27.4,59.7,0.0
682,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,0.0,summer,2021/7/23,16:00:00,5,27.3,60.0,0.84
683,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,0.0,summer,2021/7/23,16:30:00,5,27.0,58.1,1.2
684,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,0.0,summer,2021/7/23,17:00:00,5,26.9,57.2,0.6
685,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,0.0,summer,2021/7/23,17:30:00,5,26.8,56.9,0.36
686,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,0.0,summer,2021/7/24,09:00:00,5,23.7,53.6,0.48
687,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,0.0,summer,2021/7/24,09:30:00,5,23.9,54.8,1.08
688,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,0.0,summer,2021/7/24,10:00:00,5,24.0,54.1,0.24
689,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,-0.5,summer,2021/7/24,10:30:00,5,24.0,53.7,0.0
690,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,0.0,summer,2021/7/24,11:00:00,5,24.1,53.6,0.12
691,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,0.0,summer,2021/7/24,11:30:00,5,25.4,54.1,0.48
692,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,0.0,summer,2021/7/24,12:00:00,5,25.7,55.0,0.6
693,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,0.0,summer,2021/7/24,14:30:00,5,25.6,60.3,0.24
694,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,0.0,summer,2021/7/24,15:00:00,5,26.1,60.3,0.6
695,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,0.5,summer,2021/7/24,15:30:00,5,26.4,60.7,0.6
696,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,1.0,summer,2021/7/24,16:00:00,5,26.6,61.9,0.24
697,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,1.2,summer,2021/7/24,16:30:00,5,26.9,61.4,0.6
698,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,0.5,summer,2021/7/24,17:00:00,5,27.1,61.0,0.24
699,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,0.5,summer,2021/7/24,17:30:00,5,27.2,60.9,1.08
700,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,0.0,summer,2021/7/25,09:00:00,5,23.9,63.4,1.08
701,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,0.0,summer,2021/7/25,09:30:00,5,23.2,61.8,0.84
702,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,-0.5,summer,2021/7/25,10:00:00,5,22.8,60.7,1.08
703,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,-1.0,summer,2021/7/25,10:30:00,5,23.0,59.6,1.08
704,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,0.0,summer,2021/7/25,11:00:00,5,24.5,59.1,0.36
705,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,0.0,summer,2021/7/25,11:30:00,5,25.4,57.6,0.12
706,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,0.0,summer,2021/7/25,12:00:00,5,25.8,57.8,0.48
707,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,0.5,summer,2021/7/25,14:30:00,5,26.3,61.3,1.08
708,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,0.5,summer,2021/7/25,15:00:00,5,26.5,61.0,0.6
709,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,1.0,summer,2021/7/25,15:30:00,5,26.7,61.5,0.12
710,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,1.0,summer,2021/7/25,16:00:00,5,27.2,61.9,0.48
711,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,0.5,summer,2021/7/25,16:30:00,5,27.4,61.7,0.72
712,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,1.0,summer,2021/7/25,17:00:00,5,27.5,61.5,0.6
713,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,0.5,summer,2021/7/25,17:30:00,5,27.3,62.2,0.24
714,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,1.0,summer,2021/7/26,09:00:00,5,26.8,64.8,0.24
715,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,1.0,summer,2021/7/26,09:30:00,5,27.7,62.7,0.24
716,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,1.5,summer,2021/7/26,10:00:00,5,28.0,62.6,1.08
717,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,1.5,summer,2021/7/26,10:30:00,5,28.1,62.4,0.24
718,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,1.5,summer,2021/7/26,11:00:00,5,27.9,63.5,1.08
719,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,1.0,summer,2021/7/26,11:30:00,5,27.9,63.7,0.24
720,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,1.5,summer,2021/7/26,12:00:00,5,27.9,64.0,0.6
721,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,-0.5,summer,2021/7/27,09:00:00,5,23.0,52.3,1.08
722,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,-0.5,summer,2021/7/27,09:30:00,5,23.4,52.6,1.2
723,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,0.0,summer,2021/7/27,10:00:00,5,23.4,52.3,0.36
724,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,0.0,summer,2021/7/27,10:30:00,5,23.7,51.4,0.96
725,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,0.0,summer,2021/7/27,11:00:00,5,23.9,50.9,1.08
726,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,0.0,summer,2021/7/27,11:30:00,5,24.5,52.2,0.6
727,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,0.0,summer,2021/7/27,12:00:00,5,24.9,54.8,0.0
728,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,0.5,summer,2021/7/27,14:30:00,5,24.9,61.0,1.08
729,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,0.5,summer,2021/7/27,15:00:00,5,25.8,58.6,0.0
730,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,1.0,summer,2021/7/27,15:30:00,5,26.3,59.4,0.48
731,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,1.0,summer,2021/7/27,16:00:00,5,26.9,57.7,0.6
732,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,0.5,summer,2021/7/27,16:30:00,5,27.1,57.1,0.72
733,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,0.5,summer,2021/7/27,17:00:00,5,27.2,57.2,0.72
734,7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,0.5,summer,2021/7/27,17:30:00,5,26.9,58.1,0.72
735,8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,-1.9,winter,2021/1/10,09:00:00,5,16.59,15.7,0.96
736,8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,-1.5,winter,2021/1/10,09:30:00,5,17.830000000000002,16.3,0.12
737,8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,0.5,winter,2021/1/10,10:00:00,5,25.31,16.8,0.96
738,8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,0.4,winter,2021/1/10,10:30:00,5,25.19,16.4,0.48
739,8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,-1.2,winter,2021/1/10,11:00:00,5,19.130000000000003,16.3,0.24
740,8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,0.1,winter,2021/1/10,11:30:00,5,24.029999999999998,16.2,0.36
741,8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,-0.6,winter,2021/1/10,12:00:00,5,21.3,16.3,0.48
742,8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,-0.4,winter,2021/1/10,14:30:00,5,22.35,13.6,0.12
743,8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,0.1,winter,2021/1/10,15:00:00,5,23.97,14.7,0.96
744,8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,-0.7,winter,2021/1/10,15:30:00,5,20.96,15.2,0.96
745,8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,-0.1,winter,2021/1/10,16:00:00,5,23.17,15.9,0.96
746,8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,0.5,winter,2021/1/10,16:30:00,5,25.38,16.5,0.12
747,8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,0.1,winter,2021/1/10,17:00:00,5,23.86,16.8,0.48
748,8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,-0.9,winter,2021/1/10,17:30:00,5,20.2,16.8,0.12
749,8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,-1.2,winter,2021/1/16,09:00:00,5,19.22,16.4,0.96
750,8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,0.3,winter,2021/1/16,09:30:00,5,24.82,18.3,0.96
751,8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,-0.9,winter,2021/1/16,10:00:00,5,20.18,19.1,0.72
752,8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,0.1,winter,2021/1/16,10:30:00,5,23.87,19.7,0.48
753,8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,-0.7,winter,2021/1/16,11:00:00,5,20.92,19.8,0.12
754,8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,-0.6,winter,2021/1/16,11:30:00,5,21.19,20.1,0.6
755,8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,-0.1,winter,2021/1/16,12:00:00,5,23.07,20.1,1.08
756,8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,-0.3,winter,2021/1/16,14:30:00,5,22.369999999999997,18.1,0.24
757,8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,0.8,winter,2021/1/16,15:00:00,5,26.48,18.1,1.2
758,8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,0.6,winter,2021/1/16,15:30:00,5,25.92,18.7,1.2
759,8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,1.0,winter,2021/1/16,16:00:00,5,27.36,19.9,0.6
760,8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,-0.2,winter,2021/1/16,16:30:00,5,22.93,20.4,0.96
761,8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,0.2,winter,2021/1/16,17:00:00,5,24.41,20.4,1.2
762,8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,-0.6,winter,2021/1/16,17:30:00,5,21.150000000000002,20.1,0.24
763,8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,-1.1,winter,2021/1/18,09:00:00,5,19.64,14.9,0.96
764,8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,-0.2,winter,2021/1/18,09:30:00,5,22.74,16.7,0.36
765,8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,0.0,winter,2021/1/18,10:00:00,5,23.650000000000002,17.1,0.24
766,8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,-0.5,winter,2021/1/18,10:30:00,5,21.740000000000002,17.3,0.84
767,8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,-0.6,winter,2021/1/18,11:00:00,5,21.479999999999997,16.3,0.84
768,8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,-0.3,winter,2021/1/18,11:30:00,5,22.380000000000003,16.8,0.6
769,8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,-0.7,winter,2021/1/18,12:00:00,5,21.150000000000002,17.0,0.0
770,8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,-0.7,winter,2021/1/18,14:30:00,5,20.89,14.4,0.12
771,8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,-0.1,winter,2021/1/18,15:00:00,5,23.04,16.3,0.6
772,8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,-0.7,winter,2021/1/18,15:30:00,5,20.93,17.4,0.84
773,8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,-0.0,winter,2021/1/18,16:00:00,5,23.41,18.1,1.08
774,8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,0.4,winter,2021/1/18,16:30:00,5,25.020000000000003,18.0,0.72
775,8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,0.7,winter,2021/1/18,17:00:00,5,26.310000000000002,18.4,0.96
776,8.0,0.0,28.0,168.0,54.0,19.13,0.49,1.0,0.0,1.0,-0.9,winter,2021/1/18,17:30:00,5,20.31,18.9,1.08
777,8,0,28,168.0,54.0,19.13,0.49,1,0,1,2.0,summer,2021/7/20,09:00:00,5,27.9,56.4,0.6
778,8,0,28,168.0,54.0,19.13,0.49,1,0,1,3.0,summer,2021/7/20,09:30:00,5,28.1,58.7,0.12
779,8,0,28,168.0,54.0,19.13,0.49,1,0,1,2.8,summer,2021/7/20,10:00:00,5,28.4,59.9,0.6
780,8,0,28,168.0,54.0,19.13,0.49,1,0,1,2.5,summer,2021/7/20,10:30:00,5,28.4,61.5,1.2
781,8,0,28,168.0,54.0,19.13,0.49,1,0,1,0.0,summer,2021/7/20,11:00:00,5,27.5,63.3,0.36
782,8,0,28,168.0,54.0,19.13,0.49,1,0,1,0.0,summer,2021/7/20,11:30:00,5,27.3,62.6,0.12
783,8,0,28,168.0,54.0,19.13,0.49,1,0,1,0.0,summer,2021/7/20,12:00:00,5,27.1,61.8,0.12
784,8,0,28,168.0,54.0,19.13,0.49,1,0,1,1.0,summer,2021/7/20,14:30:00,5,26.2,62.0,1.08
785,8,0,28,168.0,54.0,19.13,0.49,1,0,1,1.5,summer,2021/7/20,15:00:00,5,26.8,60.6,1.08
786,8,0,28,168.0,54.0,19.13,0.49,1,0,1,1.5,summer,2021/7/20,15:30:00,5,26.8,60.6,0.72
787,8,0,28,168.0,54.0,19.13,0.49,1,0,1,-1.0,summer,2021/7/20,16:00:00,5,25.2,62.2,1.2
788,8,0,28,168.0,54.0,19.13,0.49,1,0,1,-0.5,summer,2021/7/20,16:30:00,5,24.7,58.5,0.96
789,8,0,28,168.0,54.0,19.13,0.49,1,0,1,-2.5,summer,2021/7/20,17:00:00,5,24.7,58.2,0.24
790,8,0,28,168.0,54.0,19.13,0.49,1,0,1,-2.5,summer,2021/7/20,17:30:00,5,24.5,56.8,0.12
791,8,0,28,168.0,54.0,19.13,0.49,1,0,1,-2.5,summer,2021/7/21,09:00:00,5,23.7,58.9,0.12
792,8,0,28,168.0,54.0,19.13,0.49,1,0,1,-3.0,summer,2021/7/21,09:30:00,5,24.0,57.4,0.48
793,8,0,28,168.0,54.0,19.13,0.49,1,0,1,-3.0,summer,2021/7/21,10:00:00,5,25.4,53.0,0.84
794,8,0,28,168.0,54.0,19.13,0.49,1,0,1,-2.5,summer,2021/7/21,10:30:00,5,25.4,51.2,0.12
795,8,0,28,168.0,54.0,19.13,0.49,1,0,1,-2.5,summer,2021/7/21,11:00:00,5,25.6,51.8,0.72
796,8,0,28,168.0,54.0,19.13,0.49,1,0,1,-2.5,summer,2021/7/21,11:30:00,5,25.5,50.4,0.12
797,8,0,28,168.0,54.0,19.13,0.49,1,0,1,-2.5,summer,2021/7/21,12:00:00,5,25.4,49.5,0.48
798,8,0,28,168.0,54.0,19.13,0.49,1,0,1,0.0,summer,2021/7/22,09:00:00,5,24.4,59.6,0.84
799,8,0,28,168.0,54.0,19.13,0.49,1,0,1,0.0,summer,2021/7/22,09:30:00,5,24.6,59.3,0.72
800,8,0,28,168.0,54.0,19.13,0.49,1,0,1,-1.0,summer,2021/7/22,10:00:00,5,24.6,59.1,0.0
801,8,0,28,168.0,54.0,19.13,0.49,1,0,1,-1.0,summer,2021/7/22,10:30:00,5,24.7,59.4,0.48
802,8,0,28,168.0,54.0,19.13,0.49,1,0,1,-0.5,summer,2021/7/22,11:00:00,5,25.3,60.4,0.72
803,8,0,28,168.0,54.0,19.13,0.49,1,0,1,-0.5,summer,2021/7/22,11:30:00,5,25.6,59.8,0.96
804,8,0,28,168.0,54.0,19.13,0.49,1,0,1,0.0,summer,2021/7/22,12:00:00,5,25.8,59.6,0.6
805,8,0,28,168.0,54.0,19.13,0.49,1,0,1,0.5,summer,2021/7/22,14:30:00,5,25.9,59.0,0.96
806,8,0,28,168.0,54.0,19.13,0.49,1,0,1,1.5,summer,2021/7/22,15:00:00,5,26.3,59.4,1.2
807,8,0,28,168.0,54.0,19.13,0.49,1,0,1,2.0,summer,2021/7/22,15:30:00,5,26.4,59.7,1.2
808,8,0,28,168.0,54.0,19.13,0.49,1,0,1,2.5,summer,2021/7/22,16:00:00,5,26.8,60.6,0.84
809,8,0,28,168.0,54.0,19.13,0.49,1,0,1,3.0,summer,2021/7/22,16:30:00,5,27.0,60.8,1.08
810,8,0,28,168.0,54.0,19.13,0.49,1,0,1,3.0,summer,2021/7/22,17:00:00,5,27.0,60.8,0.96
811,8,0,28,168.0,54.0,19.13,0.49,1,0,1,3.0,summer,2021/7/22,17:30:00,5,26.9,60.8,1.08
812,8,0,28,168.0,54.0,19.13,0.49,1,0,1,0.0,summer,2021/7/24,09:00:00,5,23.7,53.6,0.0
813,8,0,28,168.0,54.0,19.13,0.49,1,0,1,0.0,summer,2021/7/24,09:30:00,5,23.9,54.8,0.24
814,8,0,28,168.0,54.0,19.13,0.49,1,0,1,-1.0,summer,2021/7/24,10:00:00,5,24.0,54.1,0.72
815,8,0,28,168.0,54.0,19.13,0.49,1,0,1,-1.5,summer,2021/7/24,10:30:00,5,24.0,53.7,0.24
816,8,0,28,168.0,54.0,19.13,0.49,1,0,1,-2.0,summer,2021/7/24,11:00:00,5,24.1,53.6,1.08
817,8,0,28,168.0,54.0,19.13,0.49,1,0,1,-1.5,summer,2021/7/24,11:30:00,5,25.4,54.1,0.72
818,8,0,28,168.0,54.0,19.13,0.49,1,0,1,-1.5,summer,2021/7/24,12:00:00,5,25.7,55.0,0.84
819,8,0,28,168.0,54.0,19.13,0.49,1,0,1,2.5,summer,2021/7/24,14:30:00,5,25.6,60.3,0.12
820,8,0,28,168.0,54.0,19.13,0.49,1,0,1,2.0,summer,2021/7/24,15:00:00,5,26.1,60.3,1.2
821,8,0,28,168.0,54.0,19.13,0.49,1,0,1,1.0,summer,2021/7/24,15:30:00,5,26.4,60.7,0.48
822,8,0,28,168.0,54.0,19.13,0.49,1,0,1,1.0,summer,2021/7/24,16:00:00,5,26.6,61.9,0.12
823,8,0,28,168.0,54.0,19.13,0.49,1,0,1,1.5,summer,2021/7/24,16:30:00,5,26.9,61.4,1.08
824,8,0,28,168.0,54.0,19.13,0.49,1,0,1,1.5,summer,2021/7/24,17:00:00,5,27.1,61.0,0.36
