no,gender,age,height,weight,bmi,griffith,thermal sensation,thermal preference,thermal acceptance,room,co2,air_speed,season,date,time,ta,hr
9,0,21,163,55,20.7,2.29,-0.8,0,1,202,867,0.07,winter,2019/1/16,11:30:00,22.1,13
9,0,21,163,55,20.7,2.29,-0.5,0,1,202,880,0.07,winter,2019/1/16,12:00:00,22.8,12
9,0,21,163,55,20.7,2.29,0,0,1,202,605,0.07,winter,2019/1/16,14:10:00,22.7,10
9,0,21,163,55,20.7,2.29,0,0,1,202,788,0.07,winter,2019/1/16,14:30:00,23.1,11
9,0,21,163,55,20.7,2.29,0,0,1,202,827,0.07,winter,2019/1/16,15:00:00,23.5,11
9,0,21,163,55,20.7,2.29,0,0,1,202,836,0.07,winter,2019/1/16,15:30:00,23.8,10
9,0,21,163,55,20.7,2.29,0,0,1,202,891,0.07,winter,2019/1/16,16:00:00,24.4,11
9,0,21,163,55,20.7,2.29,-0.3,0,1,202,926,0.07,winter,2019/1/16,16:30:00,25.6,10
9,0,21,163,55,20.7,2.29,-0.3,0,1,202,935,0.07,winter,2019/1/16,17:00:00,25.8,10
9,0,21,163,55,20.7,2.29,-0.3,0,1,202,926,0.07,winter,2019/1/16,17:30:00,25.8,10
9,0,21,163,55,20.7,2.29,-0.5,0,1,202,798,0.07,winter,2019/1/17,8:40:00,25.2,10
9,0,21,163,55,20.7,2.29,0,0,1,202,709,0.07,winter,2019/1/17,9:00:00,25.9,10
9,0,21,163,55,20.7,2.29,0,0,1,202,833,0.07,winter,2019/1/17,9:30:00,26.9,10
9,0,21,163,55,20.7,2.29,0,0,1,202,823,0.07,winter,2019/1/17,10:00:00,27.1,9
9,0,21,163,55,20.7,2.29,0,0,1,202,864,0.07,winter,2019/1/17,10:30:00,27.5,9
9,0,21,163,55,20.7,2.29,-1,0,1,202,915,0.07,winter,2019/1/17,11:00:00,27.9,9
9,0,21,163,55,20.7,2.29,-0.3,0,1,202,881,0.07,winter,2019/1/17,11:30:00,28.1,9
9,0,21,163,55,20.7,2.29,0,0,1,202,880,0.07,winter,2019/1/17,12:00:00,28.4,9
9,0,21,163,55,20.7,2.29,1,-1,1,202,706,0.07,winter,2019/1/17,14:10:00,28.1,8
9,0,21,163,55,20.7,2.29,0.8,-1,1,202,864,0.07,winter,2019/1/17,14:30:00,28.6,9
9,0,21,163,55,20.7,2.29,0.3,0,1,202,918,0.07,winter,2019/1/17,15:00:00,29.1,9
9,0,21,163,55,20.7,2.29,0,0,1,202,913,0.07,winter,2019/1/17,15:30:00,28.9,9
9,0,21,163,55,20.7,2.29,0.5,0,1,202,940,0.07,winter,2019/1/17,16:00:00,28.9,9
9,0,21,163,55,20.7,2.29,0,0,1,202,944,0.07,winter,2019/1/17,16:30:00,29.2,9
9,0,21,163,55,20.7,2.29,-0.5,0,1,202,500,0.07,winter,2019/1/17,17:00:00,26.5,9
9,0,21,163,55,20.7,2.29,-1.3,1,-1,202,501,0.07,winter,2019/1/17,17:30:00,24.2,10
9,0,21,163,55,20.7,2.29,0,0,1,202,659,0.07,winter,2019/1/18,8:40:00,23.5,14
9,0,21,163,55,20.7,2.29,0,0,1,202,673,0.07,winter,2019/1/18,9:00:00,24.5,12
9,0,21,163,55,20.7,2.29,0,0,1,202,810,0.07,winter,2019/1/18,9:30:00,25.7,11
9,0,21,163,55,20.7,2.29,0,0,1,202,872,0.07,winter,2019/1/18,10:00:00,26.7,11
9,0,21,163,55,20.7,2.29,0,0,1,202,874,0.07,winter,2019/1/18,10:30:00,27.2,11
9,0,21,163,55,20.7,2.29,0,0,1,202,922,0.07,winter,2019/1/18,11:00:00,27.5,11
9,0,21,163,55,20.7,2.29,-1,1,-1,202,640,0.07,winter,2019/1/18,11:30:00,27.1,9
9,0,21,163,55,20.7,2.29,-1.8,1,-1,202,539,0.07,winter,2019/1/18,12:00:00,23.7,10
9,0,21,163,55,20.7,2.29,-1.8,1,-1,202,504,0.07,winter,2019/1/18,14:10:00,19.4,15
9,0,21,163,55,20.7,2.29,-1.7,1,-1,202,526,0.07,winter,2019/1/18,14:30:00,19.6,16
9,0,21,163,55,20.7,2.29,-2,1,-1,202,493,0.07,winter,2019/1/18,15:00:00,19.9,14
9,0,21,163,55,20.7,2.29,-0.5,0,1,202,839,0.07,winter,2019/1/18,15:30:00,23.4,14
9,0,21,163,55,20.7,2.29,0,0,1,202,916,0.07,winter,2019/1/18,16:00:00,25.3,12
9,0,21,163,55,20.7,2.29,0,0,1,202,978,0.07,winter,2019/1/18,16:30:00,26.5,12
9,0,21,163,55,20.7,2.29,0.2,0,1,202,941,0.07,winter,2019/1/18,17:00:00,27.3,12
9,0,21,163,55,20.7,2.29,0.3,0,1,202,1139,0.07,winter,2019/1/18,17:30:00,27.8,12
9,0,21,163,55,20.7,2.29,0.3,0,1,202,828,0.07,winter,2019/1/21,8:40:00,21.5,14
9,0,21,163,55,20.7,2.29,0,0,1,202,707,0.07,winter,2019/1/21,9:00:00,23,13
9,0,21,163,55,20.7,2.29,0,0,1,202,774,0.07,winter,2019/1/21,9:30:00,25.3,11
9,0,21,163,55,20.7,2.29,0,0,1,202,793,0.07,winter,2019/1/21,10:00:00,26.5,10
9,0,21,163,55,20.7,2.29,0,0,1,202,824,0.07,winter,2019/1/21,10:30:00,27.2,10
9,0,21,163,55,20.7,2.29,0,0,1,202,778,0.07,winter,2019/1/21,11:00:00,27.8,10
9,0,21,163,55,20.7,2.29,0.2,0,1,202,840,0.07,winter,2019/1/21,11:30:00,28.1,11
9,0,21,163,55,20.7,2.29,0,0,1,202,857,0.07,winter,2019/1/21,12:00:00,28.5,9
9,0,21,163,55,20.7,2.29,1,-1,1,202,547,0.07,winter,2019/1/21,14:10:00,28.6,8
9,0,21,163,55,20.7,2.29,1.2,-1,-1,202,827,0.07,winter,2019/1/21,14:30:00,29.1,9
9,0,21,163,55,20.7,2.29,1.5,-1,-1,202,830,0.07,winter,2019/1/21,15:00:00,29.7,11
9,0,21,163,55,20.7,2.29,1.3,-1,-1,202,580,0.07,winter,2019/1/21,15:30:00,28.1,9
9,0,21,163,55,20.7,2.29,0.7,-1,1,202,551,0.07,winter,2019/1/21,16:00:00,27.3,8
9,0,21,163,55,20.7,2.29,-0.5,0,1,202,507,0.07,winter,2019/1/21,16:30:00,26.1,8
9,0,21,163,55,20.7,2.29,-1,0,1,202,498,0.07,winter,2019/1/21,17:00:00,24.7,9
9,0,21,163,55,20.7,2.29,-1.8,1,-1,202,485,0.07,winter,2019/1/21,17:30:00,23.2,10
9,0,21,163,55,20.7,2.29,-2.2,1,-1,202,503,0.07,winter,2019/1/22,8:40:00,12.1,18
9,0,21,163,55,20.7,2.29,-2.5,1,-1,202,505,0.07,winter,2019/1/22,9:00:00,13.3,19
9,0,21,163,55,20.7,2.29,-1.5,1,1,202,877,0.07,winter,2019/1/22,9:30:00,17.7,18
9,0,21,163,55,20.7,2.29,-1.5,1,1,202,868,0.07,winter,2019/1/22,10:00:00,19.2,18
9,0,21,163,55,20.7,2.29,-0.7,1,1,202,796,0.07,winter,2019/1/22,10:30:00,21.2,16
9,0,21,163,55,20.7,2.29,-0.5,1,1,202,789,0.07,winter,2019/1/22,11:00:00,22.6,15
9,0,21,163,55,20.7,2.29,-0.3,1,1,202,825,0.07,winter,2019/1/22,11:30:00,23.8,14
9,0,21,163,55,20.7,2.29,-0.2,0,1,202,834,0.07,winter,2019/1/22,12:00:00,24.8,13
9,0,21,163,55,20.7,2.29,0.5,-1,1,202,1123,0.07,winter,2019/1/22,14:10:00,25.9,11
9,0,21,163,55,20.7,2.29,1,-1,1,202,1146,0.07,winter,2019/1/22,14:30:00,27.1,12
9,0,21,163,55,20.7,2.29,0.5,0,1,202,1100,0.07,winter,2019/1/22,15:00:00,28.4,11
9,0,21,163,55,20.7,2.29,0.3,0,1,202,910,0.07,winter,2019/1/22,15:30:00,28.4,11
9,0,21,163,55,20.7,2.29,0.8,-1,1,202,922,0.07,winter,2019/1/22,16:00:00,28.6,11
9,0,21,163,55,20.7,2.29,1,-1,1,202,986,0.07,winter,2019/1/22,16:30:00,27.6,12
9,0,21,163,55,20.7,2.29,0,0,1,202,538,0.07,winter,2019/1/22,17:00:00,25.6,9
9,0,21,163,55,20.7,2.29,0,0,1,202,497,0.07,winter,2019/1/22,17:30:00,24,11
9,0,21,163,55,20.7,2.29,0.7,-1,1,202,603,0.07,winter,2019/1/23,8:40:00,23.2,13
9,0,21,163,55,20.7,2.29,0.5,-1,1,202,668,0.07,winter,2019/1/23,9:00:00,24.7,12
9,0,21,163,55,20.7,2.29,0.5,0,1,202,819,0.07,winter,2019/1/23,9:30:00,25.4,12
9,0,21,163,55,20.7,2.29,0.3,0,1,202,866,0.07,winter,2019/1/23,10:00:00,26.4,12
9,0,21,163,55,20.7,2.29,0.2,0,1,202,890,0.07,winter,2019/1/23,10:30:00,27.2,12
9,0,21,163,55,20.7,2.29,0.2,0,1,202,917,0.07,winter,2019/1/23,11:00:00,27.7,12
9,0,21,163,55,20.7,2.29,0.3,0,1,202,920,0.07,winter,2019/1/23,11:30:00,28.1,11
9,0,21,163,55,20.7,2.29,0.2,0,1,202,921,0.07,winter,2019/1/23,12:00:00,28.4,12
9,0,21,163,55,20.7,2.29,0.7,-1,1,202,857,0.07,winter,2019/1/23,14:10:00,28.6,10
9,0,21,163,55,20.7,2.29,1,-1,1,202,1010,0.07,winter,2019/1/23,14:30:00,29.4,10
9,0,21,163,55,20.7,2.29,0,0,1,202,499,0.07,winter,2019/1/23,15:00:00,26.1,9
9,0,21,163,55,20.7,2.29,0,0,1,202,712,0.07,winter,2019/1/23,15:30:00,25.5,9
9,0,21,163,55,20.7,2.29,0,0,1,202,712,0.07,winter,2019/1/23,16:00:00,25.5,9
9,0,21,163,55,20.7,2.29,-1.5,1,-1,202,460,0.07,winter,2019/1/23,16:30:00,23.8,10
9,0,21,163,55,20.7,2.29,-1.8,1,-1,202,475,0.07,winter,2019/1/23,17:00:00,23.4,10
9,0,21,163,55,20.7,2.29,0,0,1,202,756,0.07,winter,2019/1/23,17:30:00,25.6,10
9,0,21,163,55,20.7,2.29,-2,1,-1,202,557,0.07,winter,2019/1/24,8:40:00,13.9,22
9,0,21,163,55,20.7,2.29,-0.5,0,1,202,700,0.07,winter,2019/1/24,9:00:00,17.5,20
9,0,21,163,55,20.7,2.29,-0.7,0,1,202,849,0.07,winter,2019/1/24,9:30:00,20.8,19
9,0,21,163,55,20.7,2.29,-0.8,1,1,202,818,0.07,winter,2019/1/24,10:00:00,22.6,16
9,0,21,163,55,20.7,2.29,-1.2,1,-1,202,891,0.07,winter,2019/1/24,10:30:00,23.7,15
9,0,21,163,55,20.7,2.29,-0.6,0,1,202,1156,0.07,winter,2019/1/24,11:00:00,24.7,15
9,0,21,163,55,20.7,2.29,-0.2,0,1,202,904,0.07,winter,2019/1/24,11:30:00,25.8,13
9,0,21,163,55,20.7,2.29,-0.2,0,1,202,899,0.07,winter,2019/1/24,12:00:00,26.4,13
9,0,21,163,55,20.7,2.29,1,-1,-1,202,777,0.07,winter,2019/1/24,14:10:00,26,11
9,0,21,163,55,20.7,2.29,0.5,0,1,202,901,0.07,winter,2019/1/24,14:30:00,26.9,12
9,0,21,163,55,20.7,2.29,0.3,-1,1,202,951,0.07,winter,2019/1/24,15:00:00,27.5,12
9,0,21,163,55,20.7,2.29,0.3,0,1,202,987,0.07,winter,2019/1/24,15:30:00,28.3,12
9,0,21,163,55,20.7,2.29,0.2,0,1,202,993,0.07,winter,2019/1/24,16:00:00,28.9,12
9,0,21,163,55,20.7,2.29,0.2,0,1,202,1007,0.07,winter,2019/1/24,16:30:00,28.7,12
9,0,21,163,55,20.7,2.29,0.2,0,1,202,965,0.07,winter,2019/1/24,17:00:00,28.8,11
9,0,21,163,55,20.7,2.29,0.2,0,1,202,1013,0.07,winter,2019/1/24,17:30:00,29,12
9,0,21,163,55,20.7,2.29,-1.5,1,-1,202,579,0.07,winter,2019/1/25,8:40:00,17.4,14
9,0,21,163,55,20.7,2.29,-1,1,1,202,476,0.07,winter,2019/1/25,9:00:00,18.2,12
9,0,21,163,55,20.7,2.29,-0.5,0,1,202,771,0.07,winter,2019/1/25,9:30:00,21.7,15
9,0,21,163,55,20.7,2.29,-0.5,1,1,202,845,0.07,winter,2019/1/25,10:00:00,23.6,13
9,0,21,163,55,20.7,2.29,-0.3,0,1,202,944,0.07,winter,2019/1/25,10:30:00,24.9,12
9,0,21,163,55,20.7,2.29,-0.2,0,1,202,1071,0.07,winter,2019/1/25,11:00:00,25.8,12
9,0,21,163,55,20.7,2.29,-0.2,0,1,202,1035,0.07,winter,2019/1/25,11:30:00,26.7,12
9,0,21,163,55,20.7,2.29,0,0,1,202,1061,0.07,winter,2019/1/25,12:00:00,27.1,12
9,0,21,163,55,20.7,2.29,1,-1,1,202,728,0.07,winter,2019/1/25,14:10:00,27.1,9
9,0,21,163,55,20.7,2.29,0.5,0,1,202,815,0.07,winter,2019/1/25,14:30:00,27.8,10
9,0,21,163,55,20.7,2.29,0.5,0,1,202,865,0.07,winter,2019/1/25,15:00:00,28.1,10
9,0,21,163,55,20.7,2.29,1.2,-1,1,202,943,0.07,winter,2019/1/25,15:30:00,28.9,10
9,0,21,163,55,20.7,2.29,1.5,-1,1,202,1017,0.07,winter,2019/1/25,16:00:00,29.3,10
9,0,21,163,55,20.7,2.29,1.8,-1,1,202,914,0.07,winter,2019/1/25,16:30:00,30.2,9
9,0,21,163,55,20.7,2.29,0,0,1,202,533,0.07,winter,2019/1/25,17:00:00,26.6,7
9,0,21,163,55,20.7,2.29,-0.8,0,1,202,509,0.07,winter,2019/1/25,17:30:00,25.2,8
